0	100
0.807716	139.17
1.61543	168.775
2.42315	216.564
3.23086	224.368
4.03858	221.878
4.84629	214.368
5.65401	222.255
6.46173	215.099
7.26944	276.788
8.07716	304.21
8.88487	279.602
9.69259	266.248
10.5003	272.628
11.308	277.425
12.1157	260.814
12.9235	317.716
13.7312	351.64
14.5389	426.85
15.3466	529.142
16.1543	442.35



