0	0
0.0193113	0.103313
0.0386226	0.312842
0.0579338	0.154293
0.0772451	0.209718
0.0965564	0.173684
0.115868	0.206587
0.135179	0.317323
0.15449	0.278855
0.173802	0.161918
0.193113	0.267961
0.212424	0.533656
0.231735	0.623181
0.251047	0.860807
0.270358	0.911733
0.289669	1.16165
0.30898	1.12189
0.328292	1.09494
0.347603	1.27222
0.366914	1.06535
0.386226	1.07707



0.386226	1.07707
0.397625	1.08459
0.409025	1.24628
0.420424	1.20631
0.431824	1.14658
0.443223	0.932677
0.454623	1.04426
0.466022	1.07041
0.477421	1.34113
0.488821	1.09794
0.50022	0.921955
0.51162	0.827248
0.523019	0.916143
0.534419	1.06564
0.545818	1.22612
0.557218	1.09296
0.568617	0.989247
0.580017	0.953803
0.591416	1.06963
0.602816	0.926988
0.614215	1.02354



0.614215	1.02354
0.636661	0.964937
0.659106	0.906141
0.681552	1.09066
0.703997	1.07168
0.726442	1.07604
0.748888	1.24346
0.771333	1.37136
0.793779	1.37023
0.816224	1.26594
0.838669	1.16004
0.861115	1.33972
0.88356	1.38964
0.906006	1.5011
0.928451	1.58207
0.950897	1.57522
0.973342	1.73012
0.995787	1.73406
1.01823	1.73444
1.04068	1.75527
1.06312	1.57903



1.06312	1.57903
1.1115	1.86199
1.15987	2.11585
1.20824	2.25449
1.25661	2.22506
1.30499	2.22646
1.35336	2.23969
1.40173	2.36531
1.45011	2.33337
1.49848	2.24814
1.54685	2.04274
1.59522	1.74571
1.6436	2.02665
1.69197	1.66992
1.74034	1.75047
1.78872	1.74344
1.83709	1.51367
1.88546	2.14443
1.93383	2.03237
1.98221	2.19139
2.03058	1.87343



2.03058	1.87343
2.04024	1.84132
2.04991	1.80236
2.05957	1.76722
2.06924	1.77204
2.0789	1.68177
2.08857	1.75821
2.09823	1.59986
2.1079	1.68896
2.11756	1.60549
2.12722	1.64669
2.13689	1.64019
2.14655	1.6081
2.15622	1.40756
2.16588	1.28377
2.17555	1.28826
2.18521	1.23652
2.19488	1.29061
2.20454	1.45019
2.21421	1.3165
2.22387	1.33982



2.22387	1.33982
2.23693	1.27058
2.24999	1.02276
2.26304	0.990579
2.2761	0.91703
2.28916	0.949581
2.30222	1.00185
2.31528	1.05392
2.32834	0.996417
2.34139	1.04477
2.35445	1.18404
2.36751	1.28138
2.38057	1.36994
2.39363	1.36628
2.40668	1.4451
2.41974	1.37847
2.4328	1.2987
2.44586	1.0102
2.45892	0.940665
2.47197	0.937176
2.48503	1.00919



2.48503	1.00919
2.50909	1.01693
2.53314	1.26486
2.5572	1.02165
2.58125	1.3577
2.6053	1.60278
2.62936	1.85597
2.65341	1.93833
2.67747	1.77079
2.70152	1.78301
2.72558	1.77147
2.74963	1.69396
2.77368	1.81263
2.79774	1.78963
2.82179	1.58572
2.84585	1.17304
2.8699	1.23424
2.89395	1.44855
2.91801	1.3355
2.94206	1.32478
2.96612	1.43641



2.96612	1.43641
2.97509	1.50186
2.98407	1.51609
2.99304	1.44043
3.00202	1.60011
3.01099	1.50113
3.01997	1.57317
3.02894	1.57458
3.03792	1.53338
3.04689	1.68943
3.05587	1.67489
3.06484	1.55217
3.07382	1.59864
3.08279	1.67179
3.09176	1.54632
3.10074	1.4698
3.10971	1.59231
3.11869	1.53009
3.12766	1.47382
3.13664	1.42284
3.14561	1.33663



2.96612	1.43641
2.97845	1.4451
2.99078	1.37107
3.00312	1.35628
3.01545	1.41333
3.02778	1.35354
3.04012	1.46724
3.05245	1.47174
3.06478	1.50122
3.07711	1.541
3.08945	1.56755
3.10178	1.49095
3.11411	1.52653
3.12645	1.1887
3.13878	1.25074
3.15111	1.19091
3.16345	1.30829
3.17578	1.48025
3.18811	1.38369
3.20045	1.49503
3.21278	1.27351



2.96612	1.43641
3.00705	1.36097
3.04799	1.22732
3.08893	0.89009
3.12987	0.980246
3.1708	1.20929
3.21174	0.946626
3.25268	0.946428
3.29361	0.777052
3.33455	0.759824
3.37549	0.555033
3.41643	0.511458
3.45736	-0.152261
3.4983	-0.269417
3.53924	-0.416852
3.58017	-0.242613
3.62111	-0.244054
3.66205	-0.225413
3.70299	-0.120339
3.74392	-0.196154
3.78486	-0.265128



2.22387	1.33982
2.2262	1.45337
2.22852	1.3402
2.23085	1.29513
2.23317	1.31976
2.2355	1.33273
2.23782	1.26979
2.24015	1.31517
2.24247	1.38158
2.2448	1.39367
2.24712	1.43492
2.24945	1.41218
2.25178	1.4801
2.2541	1.50668
2.25643	1.53554
2.25875	1.49071
2.26108	1.51653
2.2634	1.55337
2.26573	1.59594
2.26805	1.71496
2.27038	1.65012



2.27038	1.65012
2.32655	1.73877
2.38273	2.04514
2.43891	2.18496
2.49508	2.19097
2.55126	2.19869
2.60743	2.01687
2.66361	1.60459
2.71979	1.59749
2.77596	1.40601
2.83214	1.33972
2.88832	1.34745
2.94449	1.12753
3.00067	0.919891
3.05684	0.61974
3.11302	0.724054
3.1692	0.568422
3.22537	0.612581
3.28155	0.437699
3.33772	0.368391
3.3939	0.48783



2.22387	1.33982
2.22906	1.30984
2.23424	1.39114
2.23943	1.38643
2.24461	1.46265
2.2498	1.41723
2.25499	1.40137
2.26017	1.44909
2.26536	1.46934
2.27054	1.63584
2.27573	1.59011
2.28091	1.55009
2.2861	1.5911
2.29129	1.59132
2.29647	1.50787
2.30166	1.51012
2.30684	1.45256
2.31203	1.56217
2.31722	1.52282
2.3224	1.53543
2.32759	1.44683



2.32759	1.44683
2.3403	1.50843
2.35301	1.62538
2.36573	1.7664
2.37844	1.94622
2.39115	1.83651
2.40387	1.71501
2.41658	1.83579
2.42929	1.90555
2.442	1.79705
2.45472	1.96918
2.46743	2.1251
2.48014	2.12844
2.49286	2.11239
2.50557	2.01656
2.51828	2.16155
2.531	2.19204
2.54371	2.12874
2.55642	2.01694
2.56913	2.32911
2.58185	2.32578



2.58185	2.32578
2.62397	1.83889
2.66609	1.76898
2.7082	1.78446
2.75032	2.25758
2.79244	2.11617
2.83456	2.24612
2.87668	2.19156
2.9188	2.23737
2.96092	2.29866
3.00304	2.50192
3.04516	2.36317
3.08727	2.71245
3.12939	2.82085
3.17151	2.72109
3.21363	2.74888
3.25575	2.9772
3.29787	2.73498
3.33999	2.70986
3.38211	2.77191
3.42423	2.96915



2.32759	1.44683
2.34992	1.5385
2.37224	1.73819
2.39457	1.78855
2.4169	1.78664
2.43923	1.72176
2.46156	1.67862
2.48388	1.74803
2.50621	1.7244
2.52854	1.87279
2.55087	2.02721
2.5732	1.75208
2.59552	1.87395
2.61785	1.96507
2.64018	1.93523
2.66251	1.85327
2.68483	1.9351
2.70716	1.98356
2.72949	2.11956
2.75182	2.14061
2.77415	2.13014



2.77415	2.13014
2.80256	1.60607
2.83096	1.67364
2.85937	1.49453
2.88778	1.26806
2.91619	1.2285
2.9446	1.36545
2.97301	1.2652
3.00142	1.457
3.02983	1.20835
3.05824	1.27589
3.08664	1.39929
3.11505	1.30928
3.14346	1.40287
3.17187	1.28051
3.20028	1.41658
3.22869	1.42794
3.2571	1.36317
3.28551	1.51496
3.31392	1.6613
3.34232	1.65164



2.77415	2.13014
2.81526	2.05099
2.85638	2.11379
2.8975	2.08867
2.93861	2.21616
2.97973	2.09349
3.02085	1.99318
3.06196	2.00706
3.10308	1.85798
3.1442	1.89881
3.18531	1.9836
3.22643	1.76109
3.26755	1.74961
3.30866	2.02078
3.34978	1.65641
3.3909	1.18292
3.43202	1.56131
3.47313	1.58233
3.51425	1.86719
3.55537	1.95187
3.59648	1.69114



2.77415	2.13014
2.84417	1.90444
2.9142	2.10143
2.98422	2.25543
3.05425	2.24812
3.12427	2.38345
3.1943	2.38828
3.26432	2.31288
3.33435	2.47759
3.40437	2.30622
3.4744	2.41896
3.54442	2.34555
3.61445	2.74462
3.68447	2.4102
3.7545	2.5887
3.82452	2.52164
3.89455	2.54987
3.96457	2.45488
4.0346	2.74172
4.10462	2.50907
4.17465	2.72921



2.77415	2.13014
2.79853	2.18832
2.82292	2.0585
2.84731	2.19515
2.87169	2.2596
2.89608	2.24495
2.92047	2.59143
2.94486	2.63542
2.96924	2.59672
2.99363	2.65248
3.01802	2.45946
3.0424	2.49446
3.06679	2.66985
3.09118	2.81753
3.11556	2.84084
3.13995	3.1262
3.16434	3.28785
3.18873	2.93632
3.21311	2.76694
3.2375	2.73212
3.26189	2.7425



2.32759	1.44683
2.37492	1.46461
2.42226	1.22443
2.46959	1.46256
2.51693	1.22801
2.56426	1.26652
2.6116	1.08719
2.65893	1.12849
2.70627	0.81986
2.7536	0.604449
2.80094	0.751789
2.84827	0.824188
2.8956	0.79805
2.94294	0.956417
2.99027	0.890826
3.03761	0.891269
3.08494	0.775793
3.13228	0.48149
3.17961	0.210375
3.22695	0.151698
3.27428	-0.0985301



2.03058	1.87343
2.05382	1.6793
2.07705	1.60273
2.10029	1.67422
2.12353	1.75163
2.14677	1.8506
2.17	1.94018
2.19324	1.91987
2.21648	2.00065
2.23972	2.19746
2.26295	2.00856
2.28619	1.92216
2.30943	1.88265
2.33267	1.87816
2.3559	1.87431
2.37914	2.23557
2.40238	2.31881
2.42562	2.32228
2.44885	2.14936
2.47209	2.19881
2.49533	2.45679



2.49533	2.45679
2.51692	2.39084
2.53851	2.53266
2.5601	2.59001
2.5817	2.55842
2.60329	2.28002
2.62488	2.30888
2.64647	2.35771
2.66806	2.27114
2.68966	2.23136
2.71125	2.17483
2.73284	2.05795
2.75443	2.20017
2.77602	2.02954
2.79761	2.18899
2.81921	2.27735
2.8408	2.22658
2.86239	2.40635
2.88398	2.55562
2.90557	2.60625
2.92717	2.5341



2.92717	2.5341
2.939	2.5932
2.95083	2.63011
2.96267	2.65706
2.9745	2.75781
2.98634	2.76815
2.99817	2.63981
3.01001	2.55581
3.02184	2.50022
3.03368	2.56153
3.04551	2.6485
3.05735	2.63716
3.06918	2.5274
3.08102	2.55193
3.09285	2.40681
3.10468	2.56167
3.11652	2.54031
3.12835	2.63137
3.14019	2.61675
3.15202	2.72684
3.16386	2.66684



2.92717	2.5341
2.96376	2.61095
3.00035	2.70516
3.03694	2.80829
3.07353	2.80506
3.11012	2.69407
3.14671	2.46611
3.1833	2.59445
3.21989	2.50716
3.25648	2.4219
3.29307	2.72063
3.32966	2.60142
3.36625	2.09486
3.40285	1.89991
3.43944	1.79687
3.47603	1.72016
3.51262	1.70737
3.54921	1.34255
3.5858	1.02816
3.62239	0.933468
3.65898	0.926605



2.92717	2.5341
2.93783	2.4389
2.9485	2.53985
2.95917	2.50179
2.96984	2.39454
2.98051	2.42137
2.99118	2.31389
3.00185	2.16225
3.01252	2.34659
3.02319	2.33909
3.03386	2.38422
3.04452	2.17127
3.05519	2.21917
3.06586	2.21808
3.07653	2.17278
3.0872	2.00014
3.09787	1.92611
3.10854	1.94313
3.11921	1.58627
3.12988	1.57921
3.14055	1.55753



2.92717	2.5341
2.93167	2.5117
2.93617	2.5224
2.94068	2.58806
2.94518	2.76784
2.94968	2.70165
2.95419	2.71913
2.95869	2.67733
2.96319	2.56172
2.9677	2.5036
2.9722	2.46374
2.9767	2.4
2.98121	2.50059
2.98571	2.51331
2.99021	2.48745
2.99472	2.49629
2.99922	2.54368
3.00372	2.4907
3.00823	2.48995
3.01273	2.47167
3.01723	2.43899



2.49533	2.45679
2.5413	2.32773
2.58727	1.91144
2.63324	1.77783
2.67921	1.89349
2.72518	2.13868
2.77115	2.13376
2.81712	2.35841
2.86308	2.31933
2.90905	2.47169
2.95502	2.37519
3.00099	2.20579
3.04696	1.8444
3.09293	1.61196
3.1389	1.63971
3.18487	1.97504
3.23084	1.74663
3.27681	2.07358
3.32278	2.0195
3.36875	2.02696
3.41472	2.08605



2.49533	2.45679
2.5408	2.4741
2.58627	2.23444
2.63175	2.34162
2.67722	1.78036
2.72269	2.03339
2.76816	1.66082
2.81364	2.14822
2.85911	2.13553
2.90458	1.73056
2.95005	1.67471
2.99553	1.36458
3.041	1.28067
3.08647	1.50246
3.13195	1.73335
3.17742	1.78713
3.22289	1.37871
3.26836	1.31384
3.31384	1.31105
3.35931	1.48805
3.40478	1.4958



2.03058	1.87343
2.04576	1.82707
2.06093	1.76435
2.07611	1.93817
2.09129	1.88558
2.10647	1.64573
2.12164	1.55066
2.13682	1.41582
2.152	1.3558
2.16718	1.21193
2.18235	1.33127
2.19753	1.26577
2.21271	1.3681
2.22789	1.21518
2.24306	1.36025
2.25824	1.44155
2.27342	1.45646
2.2886	1.4846
2.30377	1.38217
2.31895	1.27422
2.33413	1.23508



2.33413	1.23508
2.33788	1.29052
2.34164	1.41239
2.3454	1.41278
2.34915	1.51763
2.35291	1.50081
2.35667	1.46726
2.36042	1.4371
2.36418	1.50961
2.36793	1.42941
2.37169	1.45864
2.37545	1.43269
2.3792	1.37025
2.38296	1.49697
2.38672	1.44671
2.39047	1.50573
2.39423	1.51173
2.39798	1.45843
2.40174	1.50423
2.4055	1.50463
2.40925	1.48844



2.40925	1.48844
2.42453	1.74178
2.43981	1.7257
2.45509	1.67251
2.47036	1.67138
2.48564	1.71347
2.50092	1.67589
2.5162	1.48052
2.53147	1.68191
2.54675	1.65882
2.56203	1.52866
2.57731	1.43301
2.59258	1.40835
2.60786	1.59342
2.62314	1.40338
2.63842	1.33398
2.65369	1.38041
2.66897	1.44503
2.68425	1.36413
2.69953	1.31833
2.7148	1.5187



2.7148	1.5187
2.71719	1.55619
2.71958	1.47907
2.72197	1.50929
2.72436	1.45668
2.72675	1.44939
2.72913	1.47745
2.73152	1.54554
2.73391	1.48643
2.7363	1.4344
2.73869	1.50316
2.74108	1.4721
2.74347	1.48949
2.74586	1.47239
2.74824	1.47128
2.75063	1.51645
2.75302	1.47703
2.75541	1.4314
2.7578	1.40865
2.76019	1.43534
2.76258	1.499



2.76258	1.499
2.77193	1.2932
2.78128	1.35354
2.79064	1.26922
2.79999	1.41634
2.80935	1.53538
2.8187	1.14196
2.82806	1.25522
2.83741	1.31598
2.84677	1.19085
2.85612	1.06501
2.86548	0.832813
2.87483	0.638439
2.88419	0.710411
2.89354	0.831733
2.9029	0.793697
2.91225	0.822068
2.9216	0.68145
2.93096	0.759562
2.94031	0.674981
2.94967	0.693973



2.94967	0.693973
2.9514	0.716381
2.95312	0.6346
2.95485	0.741255
2.95658	0.796469
2.9583	0.801357
2.96003	0.680732
2.96176	0.719071
2.96348	0.717452
2.96521	0.726982
2.96694	0.702265
2.96866	0.742506
2.97039	0.784841
2.97212	0.863308
2.97385	0.815298
2.97557	0.791195
2.9773	0.739712
2.97903	0.738056
2.98075	0.792137
2.98248	0.785551
2.98421	0.663708



2.98421	0.663708
3.04319	0.643186
3.10218	0.786971
3.16116	0.771933
3.22015	1.0959
3.27913	1.29631
3.33811	1.42683
3.3971	1.21997
3.45608	1.26537
3.51507	1.15812
3.57405	1.00999
3.63304	0.780748
3.69202	0.718915
3.75101	1.00688
3.80999	0.668671
3.86898	0.790247
3.92796	0.893623
3.98694	1.39804
4.04593	1.38654
4.10491	0.98969
4.1639	1.17494



2.98421	0.663708
3.0035	0.350156
3.02279	0.256895
3.04207	0.305248
3.06136	0.27955
3.08065	0.259641
3.09994	0.318176
3.11923	0.475223
3.13852	0.460973
3.15781	0.361624
3.1771	0.0503935
3.19639	0.0470955
3.21568	0.151845
3.23497	0.11497
3.25425	0.101021
3.27354	0.217097
3.29283	0.41007
3.31212	0.287186
3.33141	0.46659
3.3507	0.495312
3.36999	0.299714



2.98421	0.663708
2.99826	0.708902
3.01231	0.632614
3.02636	0.80967
3.04041	0.757275
3.05447	0.595189
3.06852	0.637467
3.08257	0.645502
3.09662	0.490972
3.11067	0.408974
3.12472	0.450957
3.13878	0.530349
3.15283	0.658194
3.16688	0.757045
3.18093	0.798333
3.19498	0.633267
3.20903	0.618884
3.22309	0.643431
3.23714	0.588528
3.25119	0.656344
3.26524	0.530263



2.94967	0.693973
2.96805	0.65337
2.98644	0.583475
3.00483	0.589225
3.02321	0.653862
3.0416	0.775358
3.05999	0.916389
3.07837	0.620046
3.09676	0.666843
3.11515	0.850212
3.13353	0.765849
3.15192	0.674073
3.17031	0.691527
3.18869	0.639025
3.20708	0.503529
3.22546	0.553872
3.24385	0.549846
3.26224	0.457984
3.28062	0.313697
3.29901	0.240941
3.3174	0.0481101



2.76258	1.499
2.76349	1.44093
2.7644	1.44635
2.7653	1.43244
2.76621	1.42149
2.76712	1.41442
2.76803	1.41712
2.76894	1.4111
2.76985	1.36663
2.77076	1.39964
2.77167	1.44603
2.77258	1.47231
2.77349	1.50437
2.7744	1.47832
2.77531	1.46209
2.77622	1.47019
2.77713	1.44378
2.77804	1.46752
2.77895	1.47331
2.77986	1.48619
2.78077	1.47146



2.78077	1.47146
2.79364	1.59232
2.8065	1.47528
2.81936	1.40771
2.83223	1.55594
2.84509	1.45055
2.85795	1.37431
2.87081	1.38731
2.88368	1.5537
2.89654	1.79542
2.9094	1.98001
2.92227	1.88218
2.93513	1.91744
2.94799	1.97219
2.96086	1.80994
2.97372	1.78452
2.98658	1.80013
2.99945	1.71551
3.01231	1.78053
3.02517	1.91443
3.03803	1.85846



2.78077	1.47146
2.79536	1.32792
2.80994	1.22456
2.82452	1.16491
2.8391	1.30706
2.85369	1.22637
2.86827	1.11059
2.88285	1.15543
2.89744	1.00531
2.91202	1.18434
2.9266	1.1738
2.94119	1.11471
2.95577	1.16846
2.97035	1.14908
2.98493	1.11244
2.99952	1.03688
3.0141	1.09854
3.02868	1.01735
3.04327	1.21108
3.05785	1.25198
3.07243	1.32234



2.7148	1.5187
2.78968	1.4188
2.86455	1.12755
2.93942	1.16226
3.01429	1.20635
3.08916	1.32393
3.16404	1.98404
3.23891	2.52678
3.31378	2.84893
3.38865	2.72408
3.46353	2.44557
3.5384	2.3502
3.61327	2.36949
3.68814	2.79134
3.76302	3.26833
3.83789	3.03035
3.91276	3.28204
3.98763	2.99177
4.06251	2.81106
4.13738	3.0522
4.21225	2.94265



2.7148	1.5187
2.71971	1.35737
2.72462	1.40818
2.72952	1.37657
2.73443	1.41644
2.73933	1.48093
2.74424	1.5621
2.74915	1.50821
2.75405	1.49045
2.75896	1.57115
2.76387	1.56056
2.76877	1.50315
2.77368	1.49322
2.77859	1.52554
