0.690811	0.752283
0.765339	0.471972
0.839867	0.868613
0.914395	0.655003
0.988923	1.23701
1.06345	0.927825
1.13798	0.914483
1.21251	0.770994
1.28704	1.44279
1.36156	1.15044
1.43609	1.6321
1.51062	1.10988
1.58515	1.60584
1.65968	1.90019
1.7342	1.81022
1.80873	1.33263
1.88326	1.95492
1.95779	2.26985
2.03232	1.87578
2.10684	1.86439
2.18137	1.86759
2.2559	1.99741
2.33043	2.60346
2.40496	2.58488
2.47948	1.7867
2.55401	2.58992
2.62854	2.38556
2.70307	2.29777
2.7776	2.72109
2.85213	2.95076
2.92665	3.01408


0.690811	0.752283
0.733623	0.313863
0.776436	0.293255
0.819249	0.585269
0.862061	0.913309
0.904874	1.23357
0.947687	1.04492
0.9905	0.777317
1.03331	1.00778
1.07613	1.17201
1.11894	1.5214
1.16175	0.917651
1.20456	1.35821
1.24738	1.20457
1.29019	1.41679
1.333	1.48301
1.37581	1.61853
1.41863	0.806594
1.46144	1.30539
1.50425	1.06514
1.54707	1.85819
1.58988	1.44462
1.63269	1.45311
1.6755	1.57804
1.71832	2.04533
1.76113	2.09032
1.80394	1.8316
1.84675	2.00156
1.88957	1.62499
1.93238	1.68983
1.97519	1.80208


